"","surveyID","P_type","verif_ans","P_sentence","clear_responses","ispo","resp_iscorrect","ispo.nocheck","old"
"1181","08pg7vs020201109","DOI","n","The spy handed the double agent them submarine blueprints.","The doctor offered their hand.",0,TRUE,0,FALSE
"1182","08pg7vs020201109","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","They handed the frisbee to them.",1,TRUE,1,FALSE
"1183","08pg7vs020201109","DOI","n","The captain gave the old sailor they spare life jacket.","They give them the cake.",0,TRUE,0,FALSE
"1184","08pg7vs020201109","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress handed them a menu.",0,TRUE,0,FALSE
"1185","08pg7vs020201109","DOC","y","The woman gave the new neighbor the rusty bike.","They give them a present.",0,TRUE,0,FALSE
"1186","08pg7vs020201109","POC","y","The good looking bartender handed free drinks to the girls at the bar.","They handed them a letter.",0,TRUE,0,FALSE
"1187","08pg7vs020201109","DOC","y","The happy child showed her father the coloring book.","They are showing them a gun.",0,TRUE,0,FALSE
"1188","08pg7vs020201109","POC","y","The travel agent gave the last ticket to the young fan.","They are giving them a heart.",0,FALSE,0,FALSE
"1189","08pg7vs020201109","DOI","n","The photographer showed the editor them finished proofs.","They are showing a car.",1,TRUE,0,FALSE
"1190","08pg7vs020201109","POC","y","The mother gave the expensive toy to the hungry toddler.","They are giving them a cane.",0,TRUE,0,FALSE
"1191","08pg7vs020201109","DOI","n","The secretary handed the manager they invoice.","They are handing them a book.",0,TRUE,0,FALSE
"1192","08pg7vs020201109","POI","n","The millionaire gave the valuable painting to they struggling artist.","They are giving their teacher flowers.",0,TRUE,0,FALSE
"1193","08pg7vs020201109","DOC","y","The bartender handed the customer the cocktail.","They are handing the clown a hat.",0,TRUE,0,FALSE
"1194","08pg7vs020201109","POI","n","The builder showed the blueprints to they new client.","They are showing their teacher their art.",0,TRUE,0,FALSE
"1195","08pg7vs020201109","DOC","y","The teacher handed the student the certificate.","They handed the singer their guitar.",0,TRUE,0,FALSE
"1196","08pg7vs020201109","POC","y","The architect showed the model of the building to the architect.","They are showing them a dress.",0,TRUE,0,FALSE
"1197","08pg7vs020201109","DOC","y","The fashion designer gave the famous journalist the pink jacket.","They are giving them water.",0,TRUE,0,FALSE
"1198","08pg7vs020201109","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor is giving the soldier a teapot.",0,TRUE,0,FALSE
"1199","08pg7vs020201109","DOI","n","The disgruntled employee gave the manager them long letter.","The officer is giving them a ticket.",0,TRUE,0,FALSE
"1200","08pg7vs020201109","POI","n","The swimmer handed the towel to they driver.","They are handing them a paint brush.",0,TRUE,0,FALSE
"1201","0l8rg1mg20201128","DOC","y","The teacher handed the student the certificate.","The boy hands the guitar to the man.",1,TRUE,1,FALSE
"1202","0l8rg1mg20201128","POC","y","The architect showed the model of the building to the architect.","She shows the dress to the customer.",1,TRUE,1,FALSE
"1203","0l8rg1mg20201128","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives food and medications to the patient.",1,TRUE,0,FALSE
"1204","0l8rg1mg20201128","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands the menu.",1,TRUE,0,FALSE
"1205","0l8rg1mg20201128","DOI","n","The photographer showed the editor them finished proofs.","He shows the customers the new car.",0,TRUE,0,FALSE
"1206","0l8rg1mg20201128","POI","n","The researcher gave the detailed results to them experienced surgeon.","He gives tea.",1,TRUE,0,FALSE
"1207","0l8rg1mg20201128","DOC","y","The happy child showed her father the coloring book.","He shows the object.",0,TRUE,0,FALSE
"1208","0l8rg1mg20201128","POC","y","The travel agent gave the last ticket to the young fan.","He gives the heart to the girl.",1,TRUE,1,FALSE
"1209","0l8rg1mg20201128","DOI","n","The secretary handed the manager they invoice.","The librarian hands the book to the boy.",1,TRUE,1,FALSE
"1210","0l8rg1mg20201128","POC","y","The mother gave the expensive toy to the hungry toddler.","She gives the cane to the chef.",1,TRUE,1,FALSE
"1211","0l8rg1mg20201128","DOI","n","The captain gave the old sailor they spare life jacket.","She gives the cake to the old lady.",1,TRUE,1,FALSE
"1212","0l8rg1mg20201128","POI","n","The millionaire gave the valuable painting to they struggling artist.","She gives the flowers to her teacher.",1,TRUE,0,FALSE
"1213","0l8rg1mg20201128","DOC","y","The bartender handed the customer the cocktail.","He hands the hat to the clown.",1,TRUE,1,FALSE
"1214","0l8rg1mg20201128","POC","y","The good looking bartender handed free drinks to the girls at the bar.","She hands the labels.",1,TRUE,0,FALSE
"1215","0l8rg1mg20201128","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the stereoscope to the doctor.",1,TRUE,1,FALSE
"1216","0l8rg1mg20201128","POI","n","The builder showed the blueprints to they new client.","They show the picture.",1,TRUE,0,FALSE
"1217","0l8rg1mg20201128","DOC","y","The woman gave the new neighbor the rusty bike.","He gives the present to the girl.",1,TRUE,0,FALSE
"1218","0l8rg1mg20201128","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands the object to the boy.",1,TRUE,1,FALSE
"1219","0l8rg1mg20201128","DOI","n","The disgruntled employee gave the manager them long letter.","The police officer gives the ticket.",1,TRUE,0,FALSE
"1220","0l8rg1mg20201128","POI","n","The swimmer handed the towel to they driver.","She hands the paintbrush.",1,TRUE,0,FALSE
"1221","156cuu2w20201110","DOI","n","The photographer showed the editor them finished proofs.","The salesman shows the couple their new car.",0,TRUE,0,FALSE
"1222","156cuu2w20201110","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl hands the boy the chalk.",0,TRUE,0,FALSE
"1223","156cuu2w20201110","DOI","n","The captain gave the old sailor they spare life jacket.","He gives his grandmother a cake.",0,TRUE,0,FALSE
"1224","156cuu2w20201110","POI","n","The millionaire gave the valuable painting to they struggling artist.","The student gives the teacher flowers.",0,TRUE,0,FALSE
"1225","156cuu2w20201110","DOI","n","The disgruntled employee gave the manager them long letter.","The cop gives the driver a ticket.",0,TRUE,0,FALSE
"1226","156cuu2w20201110","POI","n","The builder showed the blueprints to they new client.","The students show their teacher the final project.",0,TRUE,0,FALSE
"1227","156cuu2w20201110","DOC","y","The happy child showed her father the coloring book.","He showed the man how the gun worked.",0,TRUE,0,FALSE
"1228","156cuu2w20201110","POC","y","The architect showed the model of the building to the architect.","The boy showed the man his outfit.",0,FALSE,0,FALSE
"1229","156cuu2w20201110","DOI","n","The secretary handed the manager they invoice.","The librarian hands the boy the book.",0,TRUE,0,FALSE
"1230","156cuu2w20201110","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl hands the guy the plate.",0,TRUE,0,FALSE
"1231","156cuu2w20201110","DOC","y","The teacher handed the student the certificate.","The boy hands the artist his guitar.",0,TRUE,0,FALSE
"1232","156cuu2w20201110","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands the man the menu.",0,TRUE,0,FALSE
"1233","156cuu2w20201110","DOC","y","The bartender handed the customer the cocktail.","The man handed the clown his hat.",0,TRUE,0,FALSE
"1234","156cuu2w20201110","POI","n","The swimmer handed the towel to they driver.","The girl hands the boy the paint brush.",0,TRUE,0,FALSE
"1235","156cuu2w20201110","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient their medication.",0,TRUE,0,FALSE
"1236","156cuu2w20201110","POC","y","The mother gave the expensive toy to the hungry toddler.","The maid gives the chef the cane.",0,FALSE,0,FALSE
"1237","156cuu2w20201110","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands over the stethoscope.",NA,TRUE,0,FALSE
"1238","156cuu2w20201110","POC","y","The travel agent gave the last ticket to the young fan.","The boy gives his heart to the girl.",1,TRUE,0,FALSE
"1239","156cuu2w20201110","DOC","y","The woman gave the new neighbor the rusty bike.","The man gives the girl her gift.",0,TRUE,0,FALSE
"1240","156cuu2w20201110","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives the teapot to the solider.",1,TRUE,1,FALSE
"1241","18hkpswn20201104","DOI","n","The secretary handed the manager they invoice.",NA,NA,FALSE,0,FALSE
"1242","18hkpswn20201104","POC","y","The good looking bartender handed free drinks to the girls at the bar.",NA,NA,TRUE,0,FALSE
"1243","18hkpswn20201104","DOI","n","The spy handed the double agent them submarine blueprints.",NA,NA,TRUE,0,FALSE
"1244","18hkpswn20201104","POC","y","The travel agent gave the last ticket to the young fan.",NA,NA,TRUE,0,FALSE
"1245","18hkpswn20201104","DOC","y","The bartender handed the customer the cocktail.","The person had the hat",1,FALSE,0,FALSE
"1246","18hkpswn20201104","POC","y","The mother gave the expensive toy to the hungry toddler.","The lady give a cook cane",1,FALSE,0,FALSE
"1247","18hkpswn20201104","DOI","n","The captain gave the old sailor they spare life jacket.","They give him a cake",1,TRUE,0,FALSE
"1248","18hkpswn20201104","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl give a flower to the teacher",1,TRUE,1,FALSE
"1249","18hkpswn20201104","DOI","n","The photographer showed the editor them finished proofs.","The dealer show the car",1,TRUE,0,FALSE
"1250","18hkpswn20201104","POI","n","The swimmer handed the towel to they driver.","The girl hand a paint brush to carpenter",1,TRUE,1,FALSE
"1251","18hkpswn20201104","DOC","y","The woman gave the new neighbor the rusty bike.","He give her a present",0,TRUE,0,FALSE
"1252","18hkpswn20201104","POI","n","The researcher gave the detailed results to them experienced surgeon.","He give a solider a tea  pot.",0,TRUE,0,FALSE
"1253","18hkpswn20201104","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse is giving him a food",0,TRUE,0,FALSE
"1254","18hkpswn20201104","POI","n","The builder showed the blueprints to they new client.","They show the picture to the teacher",1,TRUE,1,FALSE
"1255","18hkpswn20201104","DOI","n","The disgruntled employee gave the manager them long letter.","GIVE",NA,TRUE,0,FALSE
"1256","18hkpswn20201104","POC","y","The mean neighbor handed a nasty note to the woman next door.","She hand the menu to the customer.",1,TRUE,1,FALSE
"1257","18hkpswn20201104","DOC","y","The happy child showed her father the coloring book.","He is showing something",1,TRUE,0,FALSE
"1258","18hkpswn20201104","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hand him a plate",0,TRUE,0,FALSE
"1259","18hkpswn20201104","DOC","y","The teacher handed the student the certificate.","He hand a guitar",0,TRUE,0,FALSE
"1260","18hkpswn20201104","POC","y","The architect showed the model of the building to the architect.","She show him a dress",0,FALSE,0,FALSE
"1261","1nl62prr20201102","DOC","y","The teacher handed the student the certificate.","The boy hands the man the guitar.",0,TRUE,0,FALSE
"1262","1nl62prr20201102","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl hands the boy the chalk.",0,TRUE,0,FALSE
"1263","1nl62prr20201102","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the doctor a stethoscope.",0,TRUE,0,FALSE
"1264","1nl62prr20201102","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives the man a teapot.",0,TRUE,0,FALSE
"1265","1nl62prr20201102","DOI","n","The secretary handed the manager they invoice.","The woman hands the boy a book.",0,TRUE,0,FALSE
"1266","1nl62prr20201102","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands the couple a menu.",0,TRUE,0,FALSE
"1267","1nl62prr20201102","DOC","y","The happy child showed her father the coloring book.","The man shows the boy the gun.",0,TRUE,0,FALSE
"1268","1nl62prr20201102","POI","n","The swimmer handed the towel to they driver.","The girl hands the boy the brush.",0,TRUE,0,FALSE
"1269","1nl62prr20201102","DOI","n","The photographer showed the editor them finished proofs.","The man shows the couple the car.",0,TRUE,0,FALSE
"1270","1nl62prr20201102","POC","y","The architect showed the model of the building to the architect.","The boy shows the man the shirt.",0,TRUE,0,FALSE
"1271","1nl62prr20201102","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gives the man a ticket.",0,TRUE,0,FALSE
"1272","1nl62prr20201102","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The woman hands the man a plate.",0,TRUE,0,FALSE
"1273","1nl62prr20201102","DOI","n","The captain gave the old sailor they spare life jacket.","The parents give the child a cake.",0,TRUE,0,FALSE
"1274","1nl62prr20201102","POI","n","The builder showed the blueprints to they new client.","The kids show a picture of a house.",1,TRUE,0,FALSE
"1275","1nl62prr20201102","DOC","y","The woman gave the new neighbor the rusty bike.","The man gives a gift.",1,TRUE,0,FALSE
"1276","1nl62prr20201102","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gives flowers.",1,TRUE,0,FALSE
"1277","1nl62prr20201102","DOC","y","The bartender handed the customer the cocktail.","The man hands the clown a hat.",0,TRUE,0,FALSE
"1278","1nl62prr20201102","POC","y","The travel agent gave the last ticket to the young fan.","The man gives the woman his heart.",0,TRUE,0,FALSE
"1279","1nl62prr20201102","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the man food.",0,TRUE,0,FALSE
"1280","1nl62prr20201102","POC","y","The mother gave the expensive toy to the hungry toddler.","The woman gives the man the cane.",0,TRUE,0,FALSE
"1281","2njwll2120201105","DOI","n","The secretary handed the manager they invoice.","the librarian handed a book",1,TRUE,0,FALSE
"1282","2njwll2120201105","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","she handed the plate over",NA,TRUE,0,FALSE
"1283","2njwll2120201105","DOI","n","The captain gave the old sailor they spare life jacket.","they gave her a cake",0,TRUE,0,FALSE
"1284","2njwll2120201105","POC","y","The architect showed the model of the building to the architect.","she showed him a dress",0,TRUE,0,FALSE
"1285","2njwll2120201105","DOC","y","The teacher handed the student the certificate.","he handed the guitar over",NA,TRUE,0,FALSE
"1286","2njwll2120201105","POC","y","The mean neighbor handed a nasty note to the woman next door.","the waitress handed over the menu",NA,TRUE,0,FALSE
"1287","2njwll2120201105","DOI","n","The photographer showed the editor them finished proofs.","he is showing off the car",NA,TRUE,0,FALSE
"1288","2njwll2120201105","POC","y","The travel agent gave the last ticket to the young fan.","he gave her a gift",0,TRUE,0,FALSE
"1289","2njwll2120201105","DOC","y","The woman gave the new neighbor the rusty bike.","he gave the girl a box",0,TRUE,0,FALSE
"1290","2njwll2120201105","POC","y","The good looking bartender handed free drinks to the girls at the bar.","she handed him a pen",0,TRUE,0,FALSE
"1291","2njwll2120201105","DOC","y","The fashion designer gave the famous journalist the pink jacket.","a nurse gives the patient water",0,TRUE,0,FALSE
"1292","2njwll2120201105","POC","y","The mother gave the expensive toy to the hungry toddler.","the waitress gave the cane to the chef",1,TRUE,1,FALSE
"1293","2njwll2120201105","DOC","y","The bartender handed the customer the cocktail.","the cowboy handed the clown a hat",0,TRUE,0,FALSE
"1294","2njwll2120201105","POI","n","The researcher gave the detailed results to them experienced surgeon.","the sailor gave a teapot to the soldier",1,TRUE,1,FALSE
"1295","2njwll2120201105","DOI","n","The disgruntled employee gave the manager them long letter.","the officer gave a ticket",1,TRUE,0,FALSE
"1296","2njwll2120201105","POI","n","The millionaire gave the valuable painting to they struggling artist.","she gave her teacher a flower",0,TRUE,0,FALSE
"1297","2njwll2120201105","DOC","y","The happy child showed her father the coloring book.","the lawyer showed the judge a gun",0,TRUE,0,FALSE
"1298","2njwll2120201105","POI","n","The builder showed the blueprints to they new client.","the students showed their teacher their art",0,TRUE,0,FALSE
"1299","2njwll2120201105","DOI","n","The spy handed the double agent them submarine blueprints.","the nurse handed the doctor his stethoscope",0,TRUE,0,FALSE
"1300","2njwll2120201105","POI","n","The swimmer handed the towel to they driver.","she handed him the paintbrush",0,TRUE,0,FALSE
"1301","3oa8oht020201103","DOI","n","The secretary handed the manager they invoice.","The librarian hands the book to the child.",1,TRUE,1,FALSE
"1302","3oa8oht020201103","POC","y","The architect showed the model of the building to the architect.","She shows the dress to him.",1,FALSE,1,FALSE
"1303","3oa8oht020201103","DOI","n","The spy handed the double agent them submarine blueprints.","She grabs with her hand.",NA,TRUE,0,FALSE
"1304","3oa8oht020201103","POI","n","The builder showed the blueprints to they new client.","They show their drawing off.",1,TRUE,0,FALSE
"1305","3oa8oht020201103","DOI","n","The photographer showed the editor them finished proofs.","He shows the couple a car.",0,TRUE,0,FALSE
"1306","3oa8oht020201103","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress hands them a menu.",0,TRUE,0,FALSE
"1307","3oa8oht020201103","DOI","n","The disgruntled employee gave the manager them long letter.","The officer gives a ticket.",1,TRUE,0,FALSE
"1308","3oa8oht020201103","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gives the soldier the teapot.",0,TRUE,0,FALSE
"1309","3oa8oht020201103","DOC","y","The happy child showed her father the coloring book.","He shows the judge evidence.",0,TRUE,0,FALSE
"1310","3oa8oht020201103","POI","n","The millionaire gave the valuable painting to they struggling artist.","The girl gives flowers to her teacher.",1,TRUE,0,FALSE
"1311","3oa8oht020201103","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient food.",0,TRUE,0,FALSE
"1312","3oa8oht020201103","POC","y","The mother gave the expensive toy to the hungry toddler.","She gives the walking cane to him.",1,FALSE,0,FALSE
"1313","3oa8oht020201103","DOC","y","The woman gave the new neighbor the rusty bike.","A gift is given.",NA,TRUE,0,FALSE
"1314","3oa8oht020201103","POC","y","The good looking bartender handed free drinks to the girls at the bar.","She hands him letters.",0,TRUE,0,FALSE
"1315","3oa8oht020201103","DOC","y","The bartender handed the customer the cocktail.","He hands the clown a hat.",0,TRUE,0,FALSE
"1316","3oa8oht020201103","POC","y","The travel agent gave the last ticket to the young fan.","He gives a valentine to her.",1,FALSE,1,FALSE
"1317","3oa8oht020201103","DOC","y","The teacher handed the student the certificate.","He hands him the guitar.",0,TRUE,0,FALSE
"1318","3oa8oht020201103","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands him the object.",0,TRUE,0,FALSE
"1319","3oa8oht020201103","DOI","n","The captain gave the old sailor they spare life jacket.","They give a surprise party.",1,TRUE,0,FALSE
"1320","3oa8oht020201103","POI","n","The swimmer handed the towel to they driver.","She hands him a paintbrush.",0,TRUE,0,FALSE
"1321","3r2ryu3720201113","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient food.",0,TRUE,0,FALSE
"1322","3r2ryu3720201113","POI","n","The builder showed the blueprints to they new client.","The children show the teacher their drawing.",0,TRUE,0,FALSE
"1323","3r2ryu3720201113","DOI","n","The disgruntled employee gave the manager them long letter.","The officer is giving the person a ticket.",0,TRUE,0,FALSE
"1324","3r2ryu3720201113","POI","n","The millionaire gave the valuable painting to they struggling artist.","The student is giving her teacher flowers.",0,TRUE,0,FALSE
"1325","3r2ryu3720201113","DOC","y","The teacher handed the student the certificate.","The boy is handing the singer a guitar.",0,TRUE,0,FALSE
"1326","3r2ryu3720201113","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","The girl is handing the boy the plate.",0,TRUE,0,FALSE
"1327","3r2ryu3720201113","DOI","n","The captain gave the old sailor they spare life jacket.","The parents gave their son a cake.",0,TRUE,0,FALSE
"1328","3r2ryu3720201113","POC","y","The travel agent gave the last ticket to the young fan.","The boy gave the girl a Valentines Day card.",0,TRUE,0,FALSE
"1329","3r2ryu3720201113","DOI","n","The secretary handed the manager they invoice.","The librarian handed the child a book.",0,TRUE,0,FALSE
"1330","3r2ryu3720201113","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor gave the teapot to the soldier.",1,TRUE,1,FALSE
"1331","3r2ryu3720201113","DOI","n","The photographer showed the editor them finished proofs.","The salesman showed the couple a car.",0,TRUE,0,FALSE
"1332","3r2ryu3720201113","POI","n","The swimmer handed the towel to they driver.","The girl handed a paintbrush to the painter.",1,TRUE,1,FALSE
"1333","3r2ryu3720201113","DOC","y","The woman gave the new neighbor the rusty bike.","The man gave the girl a gift.",0,TRUE,0,FALSE
"1334","3r2ryu3720201113","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress handed the man a menu.",0,TRUE,0,FALSE
"1335","3r2ryu3720201113","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse handed the doctor a stethescope.",0,TRUE,0,FALSE
"1336","3r2ryu3720201113","POC","y","The architect showed the model of the building to the architect.","The woman showed the dress to the man.",1,TRUE,1,FALSE
"1337","3r2ryu3720201113","DOC","y","The happy child showed her father the coloring book.","The man showed the judge some evidence.",0,TRUE,0,FALSE
"1338","3r2ryu3720201113","POC","y","The mother gave the expensive toy to the hungry toddler.","The waitress gave the cane to the chef.",1,TRUE,1,FALSE
"1339","3r2ryu3720201113","DOC","y","The bartender handed the customer the cocktail.","The man handed the clown a hat.",0,TRUE,0,FALSE
"1340","3r2ryu3720201113","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl handed the boy a letter for the sign.",0,TRUE,0,FALSE
"1341","3snwhrt620201123","DOI","n","The secretary handed the manager they invoice.","The librarian handed him a book",0,TRUE,0,FALSE
"1342","3snwhrt620201123","POI","n","The builder showed the blueprints to they new client.","They showed the teacher",0,TRUE,0,FALSE
"1343","3snwhrt620201123","DOI","n","The photographer showed the editor them finished proofs.","He was showing them a car",0,TRUE,0,FALSE
"1344","3snwhrt620201123","POC","y","The travel agent gave the last ticket to the young fan.","The heart was given to the girl",NA,TRUE,0,FALSE
"1345","3snwhrt620201123","DOI","n","The captain gave the old sailor they spare life jacket.","The grandma was given a cake",NA,TRUE,0,FALSE
"1346","3snwhrt620201123","POI","n","The swimmer handed the towel to they driver.","She handed him a paintbrush",0,TRUE,0,FALSE
"1347","3snwhrt620201123","DOC","y","The teacher handed the student the certificate.","The boy handed him the guitar",0,TRUE,0,FALSE
"1348","3snwhrt620201123","POC","y","The mother gave the expensive toy to the hungry toddler.","The chef was given a cane",NA,TRUE,0,FALSE
"1349","3snwhrt620201123","DOC","y","The woman gave the new neighbor the rusty bike.","The girl was given a present",NA,FALSE,0,FALSE
"1350","3snwhrt620201123","POC","y","The architect showed the model of the building to the architect.","She showed him her dress",0,TRUE,0,FALSE
"1351","3snwhrt620201123","DOI","n","The disgruntled employee gave the manager them long letter.","The driver was given a ticket",NA,TRUE,0,FALSE
"1352","3snwhrt620201123","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waiter handed him a menu",0,TRUE,0,FALSE
"1353","3snwhrt620201123","DOC","y","The happy child showed her father the coloring book.","The man was showing the judge evidence",0,TRUE,0,FALSE
"1354","3snwhrt620201123","POI","n","The millionaire gave the valuable painting to they struggling artist.","The teacher was given a flower",NA,TRUE,0,FALSE
"1355","3snwhrt620201123","DOC","y","The bartender handed the customer the cocktail.","He handed the clown a hat",0,TRUE,0,FALSE
"1356","3snwhrt620201123","POI","n","The researcher gave the detailed results to them experienced surgeon.","He was given a teapot",NA,TRUE,0,FALSE
"1357","3snwhrt620201123","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The sick man was given food",0,TRUE,0,FALSE
"1358","3snwhrt620201123","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She handed him a disk",0,TRUE,0,FALSE
"1359","3snwhrt620201123","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse handed him a stethoscope",0,TRUE,0,FALSE
"1360","3snwhrt620201123","POC","y","The good looking bartender handed free drinks to the girls at the bar.","The girl handed the boy chalk",0,TRUE,0,FALSE
"1361","3t6e4bdy20201116","DOC","y","The teacher handed the student the certificate.","He handed the singer a guitar",0,TRUE,0,FALSE
"1362","3t6e4bdy20201116","POC","y","The good looking bartender handed free drinks to the girls at the bar.","She handed the letter to the boy",1,TRUE,1,FALSE
"1363","3t6e4bdy20201116","DOI","n","The captain gave the old sailor they spare life jacket.","His parents gave him a birthday cake",0,TRUE,0,FALSE
"1364","3t6e4bdy20201116","POC","y","The mean neighbor handed a nasty note to the woman next door.","The waitress handed the customer a menu",0,TRUE,0,FALSE
"1365","3t6e4bdy20201116","DOI","n","The disgruntled employee gave the manager them long letter.","The officer is giving him a ticket",0,TRUE,0,FALSE
"1366","3t6e4bdy20201116","POI","n","The researcher gave the detailed results to them experienced surgeon.","The sailor is giving tea to the soldier",1,TRUE,0,FALSE
"1367","3t6e4bdy20201116","DOC","y","The fashion designer gave the famous journalist the pink jacket.","The nurse gives the patient his food",0,TRUE,0,FALSE
"1368","3t6e4bdy20201116","POC","y","The travel agent gave the last ticket to the young fan.","The boy gives his crush a note",0,TRUE,0,FALSE
"1369","3t6e4bdy20201116","DOI","n","The secretary handed the manager they invoice.","The librarian hands the boy a book",0,TRUE,0,FALSE
"1370","3t6e4bdy20201116","POI","n","The swimmer handed the towel to they driver.","She hands the paintbrush to the painter",1,TRUE,1,FALSE
"1371","3t6e4bdy20201116","DOC","y","The woman gave the new neighbor the rusty bike.","The father gives his daughter a present",0,TRUE,0,FALSE
"1372","3t6e4bdy20201116","POC","y","The architect showed the model of the building to the architect.","She shows the man her dress",0,FALSE,0,FALSE
"1373","3t6e4bdy20201116","DOC","y","The bartender handed the customer the cocktail.","The man hands a clown his hat",0,TRUE,0,FALSE
"1374","3t6e4bdy20201116","POI","n","The builder showed the blueprints to they new client.","The students show their drawings to the class",0,TRUE,0,FALSE
"1375","3t6e4bdy20201116","DOC","y","The happy child showed her father the coloring book.","The lawyer shows the judge evidence",0,TRUE,0,FALSE
"1376","3t6e4bdy20201116","POI","n","The millionaire gave the valuable painting to they struggling artist.","The student gives the teacher flowers",0,TRUE,0,FALSE
"1377","3t6e4bdy20201116","DOI","n","The photographer showed the editor them finished proofs.","The salesman shows customers a car",0,TRUE,0,FALSE
"1378","3t6e4bdy20201116","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","She hands a plate to the man",1,TRUE,1,FALSE
"1379","3t6e4bdy20201116","DOI","n","The spy handed the double agent them submarine blueprints.","The nurse hands the doctor a stethoscope",0,TRUE,0,FALSE
"1380","3t6e4bdy20201116","POC","y","The mother gave the expensive toy to the hungry toddler.","The waitress gives the chef a cane",0,TRUE,0,FALSE
"1381","4keyrr2d20201120","DOC","y","The bartender handed the customer the cocktail.","the man hands the clown a hat",0,TRUE,0,FALSE
"1382","4keyrr2d20201120","POC","y","The architect showed the model of the building to the architect.","the person showed the man a dress",0,FALSE,0,FALSE
"1383","4keyrr2d20201120","DOI","n","The captain gave the old sailor they spare life jacket.","the people gave their friend a cake",0,TRUE,0,FALSE
"1384","4keyrr2d20201120","POC","y","The good looking bartender handed free drinks to the girls at the bar.","the girl handed it to her classmate",1,TRUE,0,FALSE
"1385","4keyrr2d20201120","DOC","y","The happy child showed her father the coloring book.","the man showed his gun",1,TRUE,0,FALSE
"1386","4keyrr2d20201120","POC","y","The travel agent gave the last ticket to the young fan.","they gave their friend a heart",0,TRUE,0,FALSE
"1387","4keyrr2d20201120","DOI","n","The disgruntled employee gave the manager them long letter.","the cop gave him a ticket",0,TRUE,0,FALSE
"1388","4keyrr2d20201120","POI","n","The builder showed the blueprints to they new client.","they showed the teacher their picture",0,TRUE,0,FALSE
"1389","4keyrr2d20201120","DOI","n","The photographer showed the editor them finished proofs.","he showed them the car",0,TRUE,0,FALSE
"1390","4keyrr2d20201120","POI","n","The eager boyfriend handed the box of flowers to them girlfriend.","she handed it to him",1,TRUE,0,FALSE
"1391","4keyrr2d20201120","DOI","n","The secretary handed the manager they invoice.","she handed him the book",0,TRUE,0,FALSE
"1392","4keyrr2d20201120","POI","n","The swimmer handed the towel to they driver.","she handed him the paintbrush",0,TRUE,0,FALSE
"1393","4keyrr2d20201120","DOC","y","The teacher handed the student the certificate.","he handed him the guitar",0,TRUE,0,FALSE
"1394","4keyrr2d20201120","POC","y","The mother gave the expensive toy to the hungry toddler.","she gave him the cane",0,FALSE,0,FALSE
"1395","4keyrr2d20201120","DOI","n","The spy handed the double agent them submarine blueprints.","she handed it to him",1,TRUE,0,FALSE
"1396","4keyrr2d20201120","POI","n","The millionaire gave the valuable painting to they struggling artist.","she gave her the flowers",0,TRUE,0,FALSE
"1397","4keyrr2d20201120","DOC","y","The fashion designer gave the famous journalist the pink jacket.","she gave it to the patient",1,TRUE,0,FALSE
